	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
6007	30742	2098	bugoyw	epcsiqa	what became so popular at your school that the teachers had to ban it?	gel pens. when i was in primary school there was this weird trend where all the girls would suck on the ends of gel pens so their tongues turned into different colours. they would trade pens with each other in the school bathrooms and sneak away from the teachers and go to hidden parts of the school yard so they didn't get caught, it was the closest i can think of comparing to a drug ring but imagine it with 7 year old girls. one of my friends was really popular because she was the girl who sucked on the most pens and would get caught in literally every class sucking on a different gel pen, and the teachers would always have to walk her out to the nurse as she'd make herself sick and throw up. they eventually banned them. i tried it once and spat it out immediately because it was nasty and tasted like ink (duh). i didn't get it then and i still don't get it now.
6008	30742	874	bugoyw	epdtwdu	what became so popular at your school that the teachers had to ban it?	"there was a game called ""get down mr. president"" where everyone in an area would put their fingers to their ears like the secret service and the last person to do it would be tackled. it could start at any moment and would end up in a dogpile in the hall."
6009	30742	470	bugoyw	epdvqt0	what became so popular at your school that the teachers had to ban it?	am a teacher. a few years ago we had to ban applause. the kids would randomly start a round of applause and just. keep going. it was unnerving. it was disrupting lessons, assemblies. sometimes they would applause in the dining hall or corridors. still dont know how this trend started or why. the other thing we had to ban was pilgrimage. they apparently learned the word in religious studies lesson. after that they would (in large groups) walk from one end of the school to the other chanting pilgrimage! and basically knocking over any thing or person that stood in their way.
6010	30742	4109	bugoyw	epcpnbs	what became so popular at your school that the teachers had to ban it?	in elementary school my class was divided in two groups: penguins and rats. we would always go to our group for team assignments, for games, for anything really. somehow an actual rivalry started to sprout until the whole school was divided in these two groups, with first and second years getting into actual fights and stuff. pretty soon the principal cancelled recess for a day and went to each classroom to tell us penguin team and rat team were banned. others did create some smaller animal named groups after that but they all dissolved pretty quickly.
6011	30742	5408	bugoyw	epcepoo	what became so popular at your school that the teachers had to ban it?	in sweden we had this thing called bghg, translate to gay pile. as soon as someone was on the ground lying, everyone threw themselves on making a pile of ppl
6012	30742	10439	bugoyw	epcavxo	what became so popular at your school that the teachers had to ban it?	camo colors. they some how banned it school wide because they were gang colors. camo gang. edit: i went to high school in the south east columbus, ohio area. half wannabe rednecks, quarter wannabe hood, and quarter preppy kids. it was a dumb mix. and for the record so many people complained the school actually had an assembly over it where they explained their reasoning and i don't remember exactly what they said but it had something to do with gangs. i think it was gang mentality or something?
6013	30742	5101	bugoyw	epby2fd	what became so popular at your school that the teachers had to ban it?	i was in middle school from 2009-2011. bloons tower defense was huge. everyone played it in any room that had a computer. the school had to install special blockers but people kept getting around them so they straight up banned adobe flash.
6014	30742	13604	bugoyw	epc8owc	what became so popular at your school that the teachers had to ban it?	when i was younger, we played this where you'd draw a circle on your hand, and other people would try to draw a line inside of it. if someone was able to draw a line in your circle, then you were out. the objective of the game was to be the last one standing. it was small at first, but eventually almost everyone in my grade became involved, and it spiraled out of control. chaos. pure fucking chaos. kids were tackling each other, running away from other students, disrupting lessons, etc. teachers eventually began to talk to us about how far our game had gone, and started banning it altogether. it was fun while it lasted boys. edit: thanks for the silver and the upvotes
6015	30742	11019	bugoyw	epc4tfl	what became so popular at your school that the teachers had to ban it?	hair flips. circa 2003, long *skater hair* was very trendy. said kids were flipping their hair out of their eyes/face. an 8th grade history teacher went on a vendetta under the reasoning that hair flips pollute the air with hair dirt. kids started getting detentions. edit: when to went
6016	30742	18092	bugoyw	epcbcj1	what became so popular at your school that the teachers had to ban it?	rulers. year 10 in hs for whatever reason someone decided to smack a guy across the head with a ruler. then everyone went out and bought a ruler. suddenly everyone was a knight with a sword. staff kept confiscating them but rulers are cheap so kids just went out and bought them by the handful. they ended up banning rulers. at a school. the kids who were taking geometry that year and needed them had to be assigned rulers at the beginning of class and then turn them back in.
6017	30742	309	bugoyw	epcebqu	what became so popular at your school that the teachers had to ban it?	acorns. my elementary schoolyard had several oak trees on it and dumbass kids would collect acorns and keep them in their desk. the problem was most of the acorns had worms in them which then escaped into the classrooms.
6018	30742	15628	bugoyw	epc8wpl	what became so popular at your school that the teachers had to ban it?	people bringing in their gameboy color and playing during recess. kids were getting mad they weren't getting turns and they were afraid of someone stealing games.
