	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
3595	39727	3988	bv6o78	epod0ke	europeans whove visited the us, what made you go wtf?	sharps bins in disney toilets. i had a real wtf moment but was also kind of humbled by what i thought was an unexpected and generous display of acceptance and concern for heroin addiction. i think i vaguely assumed disney had somehow figured it out to be ok around children but i just couldnt work out how or why. anyway it took about an hour for me to realise it was for diabetics
3596	39727	1041	bv6o78	epnnsbw	europeans whove visited the us, what made you go wtf?	\-everyone drives everywhere \-toilet bowl has a lot of water \-toilet stalls have large gaps \-portion sizes in restaurants are huge \-advertising anti-depressants etc. drugs on tv and billboards \-bumper sticker politics \-liquor stores everywhere \-jesus everywhere \-lot of homeless people \-most people have manners and are friendly
3597	39727	392	bv6o78	epo6i30	europeans whove visited the us, what made you go wtf?	being carded to get on a bar when i was 29 years old. i'd been drinking in pubs in england for 13 years without having to show id. oh and the general weirdness surrounding alcohol. us brits went for a drink at lunchtime once and our american friends were referring us to aa
3598	39727	8539	bv6o78	epmbtio	europeans whove visited the us, what made you go wtf?	portion sizes and adverts for drugs would be the big two. all the other differences would be either stuff you don't experience on holiday or within the kind of differences you'd expect from another country. but the meals were just unbelievably massive, and having people hawk serious medication to you through the tv was very jarring. oh, and the number and duration of ad breaks as well. one night me and my dad were in some small town on our way to somewhere else, decided to watch silence of the lambs on tv. the ad breaks towards the end were insane, completely ruined the film. they managed to put one in the middle of the fucking finale. remember the bit where clarice finds the well, and then the lights go out? that's where they put an ad break. fuck me sideways.
3599	39727	15558	bv6o78	eplwd83	europeans whove visited the us, what made you go wtf?	the fact that we have never thought of a concept like sonic (the drive in place) blew my mind
3600	39727	6653	bv6o78	epno0e2	europeans whove visited the us, what made you go wtf?	i saw an advert on tv for some prescription meds then the presenter started listing off all the side effects, including death!
3601	39727	11427	bv6o78	epnmk97	europeans whove visited the us, what made you go wtf?	honestly.walmart!! went there to buy a sim card and some groceries. also found out that i could also buy pet fish, car parts and shoes.all in one building?! also, while in the queue to the checkout, we were next up and they just decided to close the lane? we had to requeue somewhere else.
3602	39727	1318	bv6o78	epnk3q8	europeans whove visited the us, what made you go wtf?	"a ""what to do if you see a panther"" sign"
3603	39727	20595	bv6o78	epmy97f	europeans whove visited the us, what made you go wtf?	the size of everything. still shocks me that driving from nyc to cleveland, oh takes twice as much time as a trip across my country. airport security is also overwhelming (and extremely boring).
3604	39727	27405	bv6o78	epmufbp	europeans whove visited the us, what made you go wtf?	the ads in between tv shows felt unnecessarily long, and also repeated the same info, just worded differently.
