	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
4820	34674	17477	bmlzqs	emy4aiv	people who have said no to the barber when they asked if their haircut looked good, what's your story?	i had a really uneven trim with a couple of bald patches in it once, so i just asked the barber to shave my head completely and i'd start over from zero. he tried to charge me for both haircuts, but i refused to double dip.
4821	34674	1425	bmlzqs	emybn7q	people who have said no to the barber when they asked if their haircut looked good, what's your story?	when i was about 6 we had a mobile hairdresser who came to our house. i was a real tomboy so mum asked them to cut my hair fairly short. when i saw in the mirror i ran outside, climbed a tree and refused to come down for a couple of hours. i think my views were clearly transmitted
4822	34674	11469	bmlzqs	emy91ja	people who have said no to the barber when they asked if their haircut looked good, what's your story?	i asked for a skin fade that tapers into what i have on top. she went down to skin alllllll the way up. told her this isn't what i asked for, she got snarky and said i needed to be clearer next time. i paid the bill after she shortened the top to better match the now bald sides of my head. i may not know all the names for barber equipment, but i've been getting this haircut for years and literally everyone but her was able to produce what i requested.
4823	34674	695	bmlzqs	emy7ttj	people who have said no to the barber when they asked if their haircut looked good, what's your story?	never complained about a haircut. but once when i was halfway thru and the women who was just before me that had the same lady came back and started complaining about how my current hairlady did a terrible job and she wanted her money back. my hairlady and complaining lady get into a heated argument about how complaining lady was talking on her phone the whole time and this caused the bad cut. thought they were about to take it outside. &#x200b; really a terrible situation to be in. half cut hair, an emotionally charged haircutlady, and not the best feeling about haircutlady. quite awkward. thank you supercuts
4824	34674	3478	bmlzqs	emy69z1	people who have said no to the barber when they asked if their haircut looked good, what's your story?	i chose a new style that, as it turns out, i didn't like how it looked on me upon completion. no fault of his, i just didn't like what i chose. didn't really fit me like i thought it would. i had him shave it bald and had him try something else several months later. much better. i'll still have him experiment from time to time, even be his guinea pig for something he wants to try.
4825	34674	6566	bmlzqs	emyefwq	people who have said no to the barber when they asked if their haircut looked good, what's your story?	had a barber offer a 'hot towel shave' at the end of my haircut because he was trying to kill a few extra minutes before he clocked out without having to take another waiting customer. barber used a mach 3 razor and absolutely butchered my face. half way through the shave people just kept staring at me with blood running down my face while the barber was packing some corn starch bullshit in the scrapes/cuts. he said 'wow, you have really sensitive skin' and i replied 'most skin is sensitive when you fucking remove it with a razor'. i just pulled the towel off and walked out of the shop, bloody, half shaved and fully pissed off. my brother thought i got jumped on my way there was so much blood on my shirt/neck. best part is, i only got the haircut for professional headshots being taken the next day. yeah, that didn't happen. shitty part is, guy was my go-to barber for a few years. haven't been back since. edit: a word edit 2: obligatory thanks for the silver stranger, my first one. *sniffle*
4826	34674	9165	bmlzqs	emxtxyb	people who have said no to the barber when they asked if their haircut looked good, what's your story?	i didnt say anything cause all my hair was gone (asked for a 5 all over, she thought i said 0)
4827	34674	12006	bmlzqs	emy7rfc	people who have said no to the barber when they asked if their haircut looked good, what's your story?	i wanted a buzz cut. she was not willing to cut off that much hair, assuming i'd be upset and get angry. seven times she trimmed off a millimeter and asked me if it was okay. i went out, bought myself a pair of clippers, had a buzzed head in about 12 minutes, and have not been back to a barber since.
4828	34674	10176	bmlzqs	emyadwo	people who have said no to the barber when they asked if their haircut looked good, what's your story?	"she shaved my side burns up to about an inch and a half above my ear. i didn't say anything, just sat there looking pissed. she goes ""it'll look good if you put some gel in it."". i went up front to pay, thought about not paying, paid anyway. 4 people got up and left behind me who were waiting. never again mastercuts. never. again. edit: i had to wear a beanie for a month during a hot summer in ga until they grew back. a baseball cap wouldnt cut it. my boss was against me wearing a beanie at work initially until i took it off."
4829	34674	4693	bmlzqs	emxzd14	people who have said no to the barber when they asked if their haircut looked good, what's your story?	"not me, but my dad. &#x200b; went to get our hair cut before a soccer game back when i was about 12. got mine first, was fine. sat down while dad got his hair cut. cue the barber doing the usual holding the mirror asking if everything looks good, my dad sits still for a minute quietly and says sternly: ""that's the worst fucking haircut i've ever had in my fucking life."". everyone just sat there for what seemed like 10 minutes before we just got up and walked out, nothing else was said. i was beyond fucking embarrassed, and the haircut seemed like the same fucking haircut my dad had gotten since 1980 - no better or worse. still not sure if he just did it to avoid paying, which would be *very* likely, but he maintains to this day it was a fucking terrible haircut."
4830	34674	2461	bmlzqs	emygher	people who have said no to the barber when they asked if their haircut looked good, what's your story?	"i once was in the seat next to a guy who said: ""yeah it's fine thank you."" when he stood up and turned around i could clearly see his anger in the reflection of the mirror."
4831	34674	2373	bmlzqs	emy8zov	people who have said no to the barber when they asked if their haircut looked good, what's your story?	when i was a kid, my dad and i would go to the local barber. however, once i became a pre-teen (when you become self-conscious about your hair) my dad and i both noticed our haircuts were getting shittier and shittier. the next time we went i watched the barber focused on what the barber was doing while cutting hair to see if i could identify what he was doing wrong. it turns out he had become so complacent that he would fixate on the cubs' game on the tv hanging from the ceiling while cutting hair, not even looking at the person's head. i told him it sucked and never went back
4832	34674	8029	bmlzqs	emxvma8	people who have said no to the barber when they asked if their haircut looked good, what's your story?	im someone who hates bangs, they dont look nice on me and they annoyingly tickle my forehead. every time i meet my barber she keeps insisting on giving me bangs and i always say no and it clearly pisses her off until one time she accidentally cut a chunk of my front hair and would have to give me bangs to make it look good now. i knew she did it in purpose cuz she was playing with my front hair for a bit before suddenly making the cut. that was the last time i went to her. thankfully my current barber agrees with me that bangs arent my style. edit: holy shit this blew up. if people must know i didnt tip her and didnt have to pay the extra time it took to cut the bangs but it did take me a whole year to finally grow it out and get the style i wanted.
4833	34674	10075	bmlzqs	emy5s4b	people who have said no to the barber when they asked if their haircut looked good, what's your story?	when i was a kid, my mom would always take me to the same place to get my hair cut, and i would always end up crying because that lady clearly had no idea what she was doing. i didnt even hold it in until i left the place, i would just tell her that i hated the look and start crying. my mom kept taking me there thinking i was just a stupid kid that would never be happy with their haircut. she was wrong. now that ive changed several hairdressers, ive been going to the same one for a few years and i really adore her.
4834	34674	1658	bmlzqs	emy9pp9	people who have said no to the barber when they asked if their haircut looked good, what's your story?	i wanted my hair cut very short. i keep it short now, clipped #1 on the sides and #2 on top. back when this happened i think i asked for a #3 clipper on the sides and finger thickness on top, blended to the sides. she picked up the clippers and popped in a #1 blade and went right over the top of my head like a reverse mohawk and then said 'oops, you wanted a 1 on top right?'. i had to get it #1 all over. this was the day before my friend's wedding that i was going to. i looked like a goon.
