	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
4915	34265	2735	bs6tqc	eok2v76	what was a common in 1999 but is unusual in 2019?	picking your christmas list from the toys'r'us catalogue. &#x200b; edit: seems some people are getting confused and assuming these are things that no longer exist. picking christmas lists from catalogues still exist, but while common in 1999 they're much less common in 2019. hence the theme of this thread.
4916	34265	8878	bs6tqc	eojmiop	what was a common in 1999 but is unusual in 2019?	not getting to see movie trailers unless you actually went to a movie and got to see one beforehand. people did that with the phantom menace. now you can just watch a trailer whenever you want.
4917	34265	2085	bs6tqc	eokpt7b	what was a common in 1999 but is unusual in 2019?	"the phrases ""worldwide web"" and ""information super - highway"" i can clearly remember the variety of weird search engines before google"
4918	34265	15808	bs6tqc	eokow9w	what was a common in 1999 but is unusual in 2019?	i'm going to assume most kids don't have a tv schedule planned out from the time they get home from school until bedtime anymore. i knew what time what shows were on which channel for everyday of the week. i'm assuming i'm not the only one who did that!
4919	34265	17917	bs6tqc	eojqow7	what was a common in 1999 but is unusual in 2019?	rewinding your movies when you were done watching them
4920	34265	8613	bs6tqc	eojlcuj	what was a common in 1999 but is unusual in 2019?	frosted tips.
4921	34265	6949	bs6tqc	eok1umn	what was a common in 1999 but is unusual in 2019?	people who thought the blair witch project was a documentary.
4922	34265	14380	bs6tqc	eojzma2	what was a common in 1999 but is unusual in 2019?	phone trees. thanks for not calling me when practice was cancelled, debby.
4923	34265	19524	bs6tqc	eojmp1x	what was a common in 1999 but is unusual in 2019?	bringing liquids in your carryon luggage without any hassle
4924	34265	21099	bs6tqc	eojmfcd	what was a common in 1999 but is unusual in 2019?	using a payphone to call somebody while you weren't at home.
4925	34265	7537	bs6tqc	eojon6h	what was a common in 1999 but is unusual in 2019?	fruit-coloured all-in-one computers
4926	34265	30018	bs6tqc	eojp366	what was a common in 1999 but is unusual in 2019?	printouts of mapquest directions.
4927	34265	12592	bs6tqc	eojnxsk	what was a common in 1999 but is unusual in 2019?	"dialing collect and then saying ""heymomcallme"" from school to avoid the charges"
4928	34265	2198	bs6tqc	eojoy1i	what was a common in 1999 but is unusual in 2019?	returning movies. everyone was happy to go there to get the fuckin' thing, but now you've already seen it, and it wasn't that good anyway, and it's out of the way. what a drag that was.
4929	34265	7199	bs6tqc	eojnvx7	what was a common in 1999 but is unusual in 2019?	beeeboooochxxxzsssss baaaaaa beeepboop chcktch beeeee. also known as dial up
4930	34265	16341	bs6tqc	eojp1yd	what was a common in 1999 but is unusual in 2019?	walking around with a discman. anti-skip or bust baby.
