	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
7286	22110	613	buunu0	epk4hvd	which single-player video games would you consider a masterpiece?	portal. the storytelling and clever humor makes for something special
7287	22110	6046	buunu0	epig2t0	which single-player video games would you consider a masterpiece?	chrono trigger
7288	22110	1192	buunu0	epizwv3	which single-player video games would you consider a masterpiece?	doom (the classic one)
7289	22110	5485	buunu0	epi8nc9	which single-player video games would you consider a masterpiece?	i don't think okami has been mentioned yet. so i'll mention it.
7290	22110	2671	buunu0	epi2371	which single-player video games would you consider a masterpiece?	bloodborne. super mario bros 3. red dead redemption.
7291	22110	804	buunu0	epieewy	which single-player video games would you consider a masterpiece?	paper mario and the thousand year door is one of my favourite games of all time. id consider it a master piece for sure. one of the closest a game has come to perfect in my opinion
7292	22110	969	buunu0	epi2cs1	which single-player video games would you consider a masterpiece?	ori and the blind forest
7293	22110	2719	buunu0	epi0gkt	which single-player video games would you consider a masterpiece?	paper mario
7294	22110	4058	buunu0	epi9qdz	which single-player video games would you consider a masterpiece?	super metroid
7295	22110	1126	buunu0	epi68m7	which single-player video games would you consider a masterpiece?	metal gear solid 3: snake eater
7296	22110	2624	buunu0	epj69p6	which single-player video games would you consider a masterpiece?	stardew valley
7297	22110	811	buunu0	epivdx0	which single-player video games would you consider a masterpiece?	bastion and transistor
7298	22110	3473	buunu0	ephtarg	which single-player video games would you consider a masterpiece?	hollow knight
7299	22110	6553	buunu0	ephz0n7	which single-player video games would you consider a masterpiece?	super mario 64
7300	22110	2303	buunu0	epi0h2f	which single-player video games would you consider a masterpiece?	dead space
7301	22110	9862	buunu0	epi29kt	which single-player video games would you consider a masterpiece?	star wars: knights of the old republic 1 & 2 fallout: new vegas
7302	22110	7689	buunu0	epiegot	which single-player video games would you consider a masterpiece?	zelda: a link to the past. that little 16 bit system was not only entertaining for you, but for your cats. if you had the tv on the floor and went to the village, you could spend hours running around the village and your cat would chase link. edit 1: okay, been pointed out to me that it was a 16 bit system. fixed. edit 2: wow! gold! really?! thank you whoever gave it to me!!!!
7303	22110	6541	buunu0	epi20uu	which single-player video games would you consider a masterpiece?	the shadow of colossus
7304	22110	1895	buunu0	epj757v	which single-player video games would you consider a masterpiece?	the elder scrolls iii: morrowind
7305	22110	9084	buunu0	ephtkvd	which single-player video games would you consider a masterpiece?	bioshock
7306	22110	5018	buunu0	ephxqxg	which single-player video games would you consider a masterpiece?	mass effect edit: wow, gold just for naming a video game? thank you, kind anon!
7307	22110	2313	buunu0	epi9xaw	which single-player video games would you consider a masterpiece?	tetris
7308	22110	17548	buunu0	ephx6lt	which single-player video games would you consider a masterpiece?	portal 2
7309	22110	95	buunu0	epiy4eu	which single-player video games would you consider a masterpiece?	half-life 2
7310	22110	757	buunu0	epi0osu	which single-player video games would you consider a masterpiece?	final fantasy tactics.
7311	22110	968	buunu0	epiv49z	which single-player video games would you consider a masterpiece?	banjo kazooie
7312	22110	3083	buunu0	epi7706	which single-player video games would you consider a masterpiece?	i want to add one that i personally think cemented nintendo as the best handheld system. pokemon gold/silver. i have such amazing memories of that game. discovering the legendaries for the first time. meeting the dogs. fighting the elite 4. it was amazing! if someone were to ask me which pokemon game they should play to get into the series, i would tell them gold/silver. masterpiece status in my eyes.
7313	22110	5427	buunu0	ephuhum	which single-player video games would you consider a masterpiece?	god of war &#x200b; u/duke872 thanks for the gold, and thanks for appreciating the god of war franchise
7314	22110	2632	buunu0	ephv6do	which single-player video games would you consider a masterpiece?	rimworld
7315	22110	2494	buunu0	ephtsq2	which single-player video games would you consider a masterpiece?	minecraft
7316	22110	1854	buunu0	epj1u4b	which single-player video games would you consider a masterpiece?	dark souls
7317	22110	4374	buunu0	ephvjce	which single-player video games would you consider a masterpiece?	ocarina.
