	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
4724	34730	3848	bpr8xn	enxs9d6	what trend did you follow as a kid that makes you cringe now?	i used bath & body works roll on glitter religiously (cucumber melon obviously). but i used so much of it that instead of having a little sparkle under my eyes, my skin was tinted green and caked with glitter.
4725	34730	22078	bpr8xn	enx5d2t	what trend did you follow as a kid that makes you cringe now?	i used to wear those black button down shirts with fire at the bottom, like the kind guy fieri wears. i don't know if it was an actual trend or not but it still makes me cringe.
4726	34730	4428	bpr8xn	enxesaq	what trend did you follow as a kid that makes you cringe now?	fucking happy bunny shirts its all about me. deal with it ill be nicer when youre smarter especially annoying since i was the most shy and passive person in my school probably edit: i cant believe i was given gold for happy bunny lmao but thank you
4727	34730	3225	bpr8xn	enxagg4	what trend did you follow as a kid that makes you cringe now?	i mean really looking at it now. crotch chopping and telling people to suck it was really my generation's version of the dab.
4728	34730	14054	bpr8xn	enwvijr	what trend did you follow as a kid that makes you cringe now?	in my day, we put as much gel in our hair as we could and angled it up like a ski slope. hair was solid as a rock.
4729	34730	9668	bpr8xn	enxa6o1	what trend did you follow as a kid that makes you cringe now?	wearing skirts over jeans :-(
4730	34730	3182	bpr8xn	enwufgf	what trend did you follow as a kid that makes you cringe now?	being the only kid in my class to take care of a tamagotchi
4731	34730	7382	bpr8xn	enx9dzt	what trend did you follow as a kid that makes you cringe now?	in 8th grade to sophomore year the emo and scene queen phase was huge. i was that wannabe emo girl who had to shop at kohls. edit: ive loved all of these stories! you guys are too funny. im so glad i found the wants to be emo but my mom wont take me to the mall community
4732	34730	4832	bpr8xn	enx0dt7	what trend did you follow as a kid that makes you cringe now?	big johnson t-shirts. damn i was a douche.
4733	34730	8091	bpr8xn	enwmtes	what trend did you follow as a kid that makes you cringe now?	bowl cuts
4734	34730	6680	bpr8xn	enwugyz	what trend did you follow as a kid that makes you cringe now?	nothing said *suave* like a popped collar on a ralph lauren polo shirt.
4735	34730	8890	bpr8xn	enx4ucb	what trend did you follow as a kid that makes you cringe now?	"i had a long belt that hung down over my crotch like an elephant trunk. also wore gym shorts under my jeans ""for pick up games"" even though i only ever played 3v3 with my friends on the weekend lol"
4736	34730	11973	bpr8xn	enwvd3d	what trend did you follow as a kid that makes you cringe now?	those nylon breakdancing pants with all the zippers. those zippers hurt.
4737	34730	8931	bpr8xn	enwypce	what trend did you follow as a kid that makes you cringe now?	i bought into the classic 90s trends that immediately come to mind. the butterfly clips, frosted lips and eyes, platform shoes. all very spice girls. i am having to relive it because my 12 year old is now into the *same* things. except instead of pulling back strands of hair with butterfly clips, she's clipping them haphazardly throughout her entire mane. i cannot wait for the trend to die!
4738	34730	5223	bpr8xn	enwxd5x	what trend did you follow as a kid that makes you cringe now?	early 2000's when wearing two belts was a thing for a bit. neither in the belt loops, totally nonfunctional.
4739	34730	1932	bpr8xn	enx21rk	what trend did you follow as a kid that makes you cringe now?	wearing 2-3 [butterfly clips(with moving wings, no less)](https://di2ponv0v5otw.cloudfront.net/posts/2018/11/21/5bf5cc8edf03071e41f193c0/m_5bf5cc9d04e33d23deb439f5.jpg) at the same time
4740	34730	3840	bpr8xn	enwyf3j	what trend did you follow as a kid that makes you cringe now?	the ed hardy t-shirts.
4741	34730	8921	bpr8xn	enwul8b	what trend did you follow as a kid that makes you cringe now?	fucking perms and sun-in that i put in my red hair that made it a crazy orange color. ugh.
4742	34730	1023	bpr8xn	enxdgwb	what trend did you follow as a kid that makes you cringe now?	studded belts. studded belts everywhere.
