	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
5178	32855	6732	btexev	eoyfn4k	millennials, what is one thing that the rest of us just don't understand?	we didn't give ourselves participation trophies.
5179	32855	1132	btexev	eoy6zuf	millennials, what is one thing that the rest of us just don't understand?	most things millennials gripe about arent just whiny child bs, theyre legitimate issues. unaffordable housing lower wages employers requiring more experience for entry level positions unreal student loan debt these are real issues. since the average retirement age keeps increasing, these issues will only get worse.
5180	32855	4937	btexev	eoy6nr3	millennials, what is one thing that the rest of us just don't understand?	we got some really shitty advice, did everything we were asked to do, and when it didn't work we got bitched at for not doing it hard enough.
5181	32855	1572	btexev	eoy66tm	millennials, what is one thing that the rest of us just don't understand?	i think we are the only gen to have grown up in both the pre-internet and internet era. i remember growing up with vcrs and walkman's. i remember dial-up internet when the internet was still a gimmick and not all that interesting. i remember growing up in a state of constant change. both socially, politically and technologically. i think this state of constant change and constant adaptation is why we do so well with technology, when our parents, just one gen earlier, grew up with a mostly analogue world, and that's why it's so hard for them to change with the world. for better or worse, we have been given a unique way of growing up, and we are the only generation to have grown up in both 'eras' of history.
5182	32855	10425	btexev	eoxexi4	millennials, what is one thing that the rest of us just don't understand?	labor jobs are not shameful and you can actually earn good money doing it. trades are dying because we were told to go to college and then get a desk job because it's better than what mom or dad does now.
5183	32855	2727	btexev	eoy2acz	millennials, what is one thing that the rest of us just don't understand?	"the reason older people can get away with ""not being a computer/ technology person"" is not because they are unnecessary. it's because you have your kids and grandkids to do that shit for you. stop shitting on technology and maybe just say thank you to them."
5184	32855	20066	btexev	eoxrgm8	millennials, what is one thing that the rest of us just don't understand?	everytime you bash millenials for taking participation ribbons remember who came up with that stupid fucking idea. here is a clue: it wasn't us.
5185	32855	22549	btexev	eowyrqg	millennials, what is one thing that the rest of us just don't understand?	how to rotate a goddamn pdf
5186	32855	2626	btexev	eoy8fd0	millennials, what is one thing that the rest of us just don't understand?	millennials are not one homogenous group. some are successful, some are struggling. some are urban, some are rural. some have college education, some do not. some live with their parents, some live alone. some have marriage and kids, some are single. generalizing an entire generation makes it an us vs them argument, that you assume everyone is on one side or the other. dont fall for this bullshit. if someone is an entitled little shit, its not because theyre a millennial, its because theyre an entitled little shit. ive met 20 year olds that are elses, and ive met 60 year olds that are elses. its not a generational thing. stop projecting societal frustrations on people who happened to be born in a different year than you, and realize that if you accept and address the real issues of societal change, were all better off.
5187	32855	1739	btexev	eoy72w5	millennials, what is one thing that the rest of us just don't understand?	every time i read a thread about being a millennial, it just ends in depression. thats the legacy our parents generations have left us  depression and anxiety.
5188	32855	8499	btexev	eox5h8t	millennials, what is one thing that the rest of us just don't understand?	the economy is growing but our paychecks are **not.** economists will tell you that wages generally increase with productivity  that youre paid in line with the value of what you do.
5189	32855	31285	btexev	eox6ct5	millennials, what is one thing that the rest of us just don't understand?	ms word is not a fucking design program and shouldnt be used as one.
5190	32855	35503	btexev	eoxvr3i	millennials, what is one thing that the rest of us just don't understand?	most people don't know the age of millennials. to them, a millennial is someone that they hate and happens to be younger than them.
5191	32855	14068	btexev	eoy0og1	millennials, what is one thing that the rest of us just don't understand?	when we don't really sell ourselves on microsoft programs in job interviews, it's because that's like asking if we know how to write. we grew up with the shit. it's not hard. edit: just to address the most common response, i understand that excel is way more than adding functions and has amazing capabilities beyond my comprehension. my comment was more of an attack on jobs that put so much emphasis on microsoft office programs, and yet they only require basic functionality.
5192	32855	7603	btexev	eoy9j6d	millennials, what is one thing that the rest of us just don't understand?	that nearly every place you apply wants you to do it online. no, going in will not help you get your foot in the door. more often than not it's just going to annoy them. also - super annoying when people don't believe you about this so they go in and ask for an application and are told to apply online. like.i legit could have told you this would happen. i was at target, working behind the counter at the customer service desk, saw a guy walk in and insist on applying in person. they found him a physical application and once he left they threw it in the trash. that was one of the managers who did that by the way. update : for clarification he walked in, asked for a physical copy, said he couldnt put in online because he didnt have a computer, the network for the store was down - he was friendly, shook hands, and had decent qualifications. they didnt care. no, i dont find it shocking that you, your son/daughter, or your family pet got a job walking in some place. not everyones experience is the same. every time ive followed up on an application, went in person, or tried to see a manager i get told to leave and that they will contact me when ready. at two places, they even put me on hold for half an hour before hanging up when i tried to follow up on an application. call backs were rejected. every job ive gotten involved either a phone interview followed by a start day, an online interview followed by a start day, or getting called to meet hr. target was just the most overt example, but nowhere ive worked has ever accepted walk-ins, taken physical anything, or let people talk to the manager about employment. for reference, ive worked big-box-store jobs, factory work, and non-chain stores. your experience may differ, but you are the exception, not the rule. even my local generic corner store and a new-age accessories shop want online apps, and my neighborhood family-owned pizza place has a detailed website.
5193	32855	45544	btexev	eox05iy	millennials, what is one thing that the rest of us just don't understand?	that the average millennial is 30 years old, not a teenybopper or college kid.
5194	32855	12853	btexev	eox92yp	millennials, what is one thing that the rest of us just don't understand?	"the whole ""i had my house paid by the time i was 25"" from old people. houses cost a whole lot less then, barbara."
5195	32855	7265	btexev	eowse1r	millennials, what is one thing that the rest of us just don't understand?	you cant pause a raid in warcraft okay. you just. cannot.
5196	32855	18741	btexev	eoxchfw	millennials, what is one thing that the rest of us just don't understand?	im the oldest millennial. i have worked ridiculously hard, with no end in sight, to make the same money my dad, with no degree or specialized training, made and makes to this day.
