	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
5108	33126	2803	budsip	epax63d	what impossible situation do you often fantasize about?	being able to send my consciousness back to myself in the past, with everything i know now. i'd do so many things differently, avoiding the mistakes, having the experiences i never had, etc.
5109	33126	15063	budsip	epb3ahn	what impossible situation do you often fantasize about?	post apocalyptic scenarios where i'm somehow still alive, and what i would do.
5110	33126	3910	budsip	epb1qzn	what impossible situation do you often fantasize about?	having a job i don't hate and having psychic powers. i'm 30. :( edit: thanks everyone for the support and thanks for the silver as well. this is a pretty nice community when you need it.
5111	33126	9579	budsip	epazi5x	what impossible situation do you often fantasize about?	getting out from under my career (been in it for almost 30 & have 15 until i can draw) & opening my own ice cream shop.
5112	33126	5167	budsip	epb22hv	what impossible situation do you often fantasize about?	having super powers. but like avatar. it would suck if i had a pointless super power.
5113	33126	22657	budsip	epazbrt	what impossible situation do you often fantasize about?	winning the lottery. impossible because i have never bought a ticket.
5114	33126	26002	budsip	epb2k10	what impossible situation do you often fantasize about?	not having to work but still having an income to take care of everything.
5115	33126	37815	budsip	epbicsa	what impossible situation do you often fantasize about?	that i wake up as a sixteen year old me with the knowledge of current me
5116	33126	6926	budsip	epatr4h	what impossible situation do you often fantasize about?	winning an argument with an asshole and then everyone proceeding to clap while the asshat does the walk of shame
5117	33126	23275	budsip	epaxxw5	what impossible situation do you often fantasize about?	having time control abilities
5118	33126	2835	budsip	epapicv	what impossible situation do you often fantasize about?	immortality and being my video game characters. im not even a child anymore.
5119	33126	10215	budsip	epatuzw	what impossible situation do you often fantasize about?	being able to eat all the food without becoming morbidly obese and dying. i'm on my 3rd imaginary pulled pork right now.
5120	33126	578	budsip	epayobv	what impossible situation do you often fantasize about?	being a professional musician. the odds are so low im good but not that good.
5121	33126	1098	budsip	epb038f	what impossible situation do you often fantasize about?	the day when money is not just a stressful conversation edit* when
5122	33126	3491	budsip	epb285f	what impossible situation do you often fantasize about?	being a pokmon trainer
5123	33126	9645	budsip	epb2cam	what impossible situation do you often fantasize about?	having a limited ability to revert time. can only go back 12 hours at a time, and once the ability is used you need to wait at least the amount of time you re-wound before you can do it again (basically, you can't chain-leap backwards ad infinitum) you could essentially restart the same 12 hours over and over, but once you have let time progress more than 12 hours, that moment will be out of your reach forever. i think about how many times i would loop the same 12 hours before letting time progress, what i would use that extra time for, how i would perhaps slowly turn cold and distant from those around me; seeing them merely as atomatons; doomed to repeat the same mannerisms over and over, before i let time naturally run its course again. there are things that can be progressed in these repeated hours and things that cannot. i could read part of a book, for example, and then continue where i left off when i rewind again, but i wouldn't be able to continue playing a game or travel overseas etc. because any progress i make towards goals that take longer than 12 hours get wiped the instant i rewind. i would be a lonely observer of a day's many possibilities and potential outcomes, only to settle for one that's 'good enough' once the repetitiveness gets stale. would i turn into a sociopath? commit heinous acts because 'i can just rewind anyway?' i'm honestly not sure, i'd like to think not, but it seems like a very possible outcome. okay, maybe i can get a bit carried away sometimes.
