	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
3165	40837	6491	blzj3m	emsxtt9	"what ""typical"" sound can't you stand?"	pencils with no erasers rubbing on paper. makes me get chills every single time.
3166	40837	3579	blzj3m	emspvun	"what ""typical"" sound can't you stand?"	the midnight pumper. wakes me from a sound sleep and have to clean up cat barf
3167	40837	6599	blzj3m	emsp23m	"what ""typical"" sound can't you stand?"	people who noticeably pronounce their ss louder than any other letter.
3168	40837	18761	blzj3m	emsvdr2	"what ""typical"" sound can't you stand?"	no one understands this because i'm awful at explaining it but. people talking wettly, like you can hear the squelches of saliva when they open and close their mouth
3169	40837	11419	blzj3m	emsmxkv	"what ""typical"" sound can't you stand?"	text notification sounds on the radio.
3170	40837	20184	blzj3m	emsrqyo	"what ""typical"" sound can't you stand?"	i hate the sound of markers that are dried out. ugh. disgusting.
3171	40837	28097	blzj3m	emsnpa2	"what ""typical"" sound can't you stand?"	my coworkers voice
3172	40837	9408	blzj3m	emsp5zt	"what ""typical"" sound can't you stand?"	the sound of balloons being handled, and the chance they may pop. i cant move away fast enough when i see balloon animal guys.
3173	40837	3447	blzj3m	emsnbay	"what ""typical"" sound can't you stand?"	lightbulbs that buzz when they are on
3174	40837	21807	blzj3m	emsqaai	"what ""typical"" sound can't you stand?"	old monitors and tvs left on a black screen. i can hear the high pitch whine of them that just sets me on edge, luckily not much of a problem now.
3175	40837	17699	blzj3m	emsopgh	"what ""typical"" sound can't you stand?"	fire alarm chirps when the batteries are low.
3176	40837	6876	blzj3m	emsloir	"what ""typical"" sound can't you stand?"	fork scraping a plate
3177	40837	3408	blzj3m	emsmssu	"what ""typical"" sound can't you stand?"	people talking above average volume in a public place.
3178	40837	1515	blzj3m	emsltii	"what ""typical"" sound can't you stand?"	chewing loudly
3179	40837	5831	blzj3m	emsx2ij	"what ""typical"" sound can't you stand?"	while putting away dishes or putting dishes in the sink, i cringe every time glass plates/bowls bang into each other. its such a loud and unsettling noise.
3180	40837	11360	blzj3m	emsoxkv	"what ""typical"" sound can't you stand?"	nose whistling. even when my own nose does it, it drives me insane. also the little smack noise people make when theyre sucking on candies. oh, and theres a certain ice formation thats like long and thin (usually happens to ice pops, but can form on top of re-frozen ice cream or the like), and when you crush it, be it with teeth or whatever, it *squeaks.* im legitimately giving myself goosebumps just thinking about that noise.
3181	40837	10303	blzj3m	emsmvei	"what ""typical"" sound can't you stand?"	when someone is eating with a fork and they bite down on the fork whilst taking it out of their mouth, it gives me shivers down my spine.
3182	40837	8862	blzj3m	emsnwcr	"what ""typical"" sound can't you stand?"	im anxious as hell and a surprise door knock makes my heart race edit: thanks for first award!
3183	40837	23435	blzj3m	emso2rn	"what ""typical"" sound can't you stand?"	the default alarm sound on iphones
3184	40837	601	blzj3m	emsq8kr	"what ""typical"" sound can't you stand?"	my neighbors dogs barking for 20 minutes straight at 3am.
3185	40837	11309	blzj3m	emsptmb	"what ""typical"" sound can't you stand?"	the fart sound leather chairs make when people sit or shift.
3186	40837	2053	blzj3m	emspzqw	"what ""typical"" sound can't you stand?"	snoring
3187	40837	969	blzj3m	emswml3	"what ""typical"" sound can't you stand?"	dogs licking their chops as im trying to sleep. i tell my dogs to shut up all the time. they must think im crazy
3188	40837	21328	blzj3m	emsmkql	"what ""typical"" sound can't you stand?"	styrofoam on styrofoam, or on cardboard. i hate the feeling of it too, makes me physically cringe every time.
