	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
2679	42597	14216	bs3th0	eojjx95	what is a product/service that you can't still believe exists in 2019?	i work for a grocery store that for many years has had a phone line where people could call and it would tell them the current time and temperature. they still have this system, and if it isnt working we get phone calls from people angry that it isnt working.
2680	42597	14886	bs3th0	eojmkgx	what is a product/service that you can't still believe exists in 2019?	www.nissan.com is still owned by some mom n pop computer repair guy from the 90s. i remember stumbling across this by accident when i was looking for my first car in 2000. hes been fighting nissan auto for decades and wont give up his domain.
2681	42597	1624	bs3th0	eojkpvs	what is a product/service that you can't still believe exists in 2019?	one of the film festivals i was entering required that your submission be on betamax tape. that was pretty interesting. there was one guy in town who could convert it for me. he lived and worked in this big old house, covered floor to ceiling with shelves of every kind of video/film/audio device you can imagine.
2682	42597	8217	bs3th0	eoixqwl	what is a product/service that you can't still believe exists in 2019?	convenience fees for paying online. theyre such bull crap! edit: woah, thanks for the silver!!
2683	42597	5084	bs3th0	eoizj42	what is a product/service that you can't still believe exists in 2019?	video stores. there's one near my house that still stocks vhs tapes. i have no idea how they keep the lights on, but i go there from time to time just for the nostalgia.
2684	42597	6686	bs3th0	eoj1xbb	what is a product/service that you can't still believe exists in 2019?	aol. everyone used them for dial up internet back in the early 2000s but they still provide internet to tons of people!
2685	42597	11349	bs3th0	eoj6jzq	what is a product/service that you can't still believe exists in 2019?	i played neopets religiously like a decade ago and the website is still up and running. it hasnt changed since. same layout and everything.
2686	42597	28727	bs3th0	eoiw7m6	what is a product/service that you can't still believe exists in 2019?	my dentist's building has an employee just for pressing the buttons in the elevator
2687	42597	15663	bs3th0	eoj3vrt	what is a product/service that you can't still believe exists in 2019?	mcafee antivirus
2688	42597	5300	bs3th0	eoj2d8c	what is a product/service that you can't still believe exists in 2019?	"amway, mary kay, and any of the ""legacy"" multi level marketing schemes. &#x200b; guess thats why ones like herbalife survive too since the old ones have as well."
2689	42597	424	bs3th0	eojx5x9	what is a product/service that you can't still believe exists in 2019?	long distance calling. i recently joined my fathers business and was going through company expenses. i saw they were overpaying for a slew of communications services. i called verizon and asked about these charges and one of them was for long distance calling. this isnt a thing anymore, but because we had never canceled it, we were still being charged. i wonder how much they collect in long distance charges from people who just never updated their accounts.
2690	42597	5599	bs3th0	eoj5el0	what is a product/service that you can't still believe exists in 2019?	the facebook guy who posts michael jackson updates everyday
2691	42597	4937	bs3th0	eojkocg	what is a product/service that you can't still believe exists in 2019?	"i sometimes find it hard to believe that you can go into a beauty salon and say to someone ""hi there. i think my asshole is a little too dark, how much would it cost to have you bleach it for me?"" and they would respond with a number, and if you paid, they would actually bleach your asshole for you."
2692	42597	3372	bs3th0	eoj4al9	what is a product/service that you can't still believe exists in 2019?	sorry for my bad english. but in the place where i live there are guys going around the houses and whistling. what they do is sharpen your knives with a stone they carry. edit: im from mexico.
2693	42597	8453	bs3th0	eoivaqb	what is a product/service that you can't still believe exists in 2019?	those stores that rent out furniture and appliances at exorbitant rates.
2694	42597	22999	bs3th0	eoj92hd	what is a product/service that you can't still believe exists in 2019?	telemarketers. how? how? you have called this number 12 times in three weeks and it is my work phone. if i didn't believe the irs was filing a claim against me the first time why the hell would it work the next ten times?
2695	42597	8310	bs3th0	eoj1e1m	what is a product/service that you can't still believe exists in 2019?	the schwan's man. dudes drive around in trucks and peddle frozen goods door to door. nothing against them or their product, the premise still just weirds me out. it's like a milkman.
2696	42597	16060	bs3th0	eoitspg	what is a product/service that you can't still believe exists in 2019?	the u.s. postal service will still keep forwarding a letter three times in the hope of reaching the correct person. all for the cost of 1 stamp!
2697	42597	5243	bs3th0	eoityjb	what is a product/service that you can't still believe exists in 2019?	a couple of years ago, i read an [article](https://priceonomics.com/the-life-of-a-phone-sex-operator/) about phone sex and was shocked that it's still around!
2698	42597	15895	bs3th0	eoivij2	what is a product/service that you can't still believe exists in 2019?	vacuum shops! i had an issue with my sewing machine a few months ago, and the nearest authorized repairer was a vacuum shop that looked straight out of the 1980s. it was such a surreal experience being in there.
2699	42597	1121	bs3th0	eoisg9o	what is a product/service that you can't still believe exists in 2019?	singing telegrams
2700	42597	26300	bs3th0	eoioife	what is a product/service that you can't still believe exists in 2019?	myspace technically still exists, but they lost all of their users data a while back.
2701	42597	123	bs3th0	eoj1wkk	what is a product/service that you can't still believe exists in 2019?	pinkerton agent. i was just looking for jobs online and stumbled across a job posting looking to hire agents. heres a link if youre unfamiliar. [pinkertons](https://en.m.wikipedia.org/wiki/pinkerton_(detective_agency))
2702	42597	11915	bs3th0	eoiopax	what is a product/service that you can't still believe exists in 2019?	door to door salesmen, no one takes them seriously and almost no one ever actually buys their shit
2703	42597	7564	bs3th0	eoit2yz	what is a product/service that you can't still believe exists in 2019?	fax machines and everything that goes along with them.
2704	42597	399	bs3th0	eoj8err	what is a product/service that you can't still believe exists in 2019?	im always pretty shocked to learn netflix still delivers dvds
2705	42597	9641	bs3th0	eoityey	what is a product/service that you can't still believe exists in 2019?	infomercials i can't believe you still can buy things from tv call now and you'll get two things that are usseles, thanks now i have two parrot toys that reminds you chores
2706	42597	550	bs3th0	eoj0c20	what is a product/service that you can't still believe exists in 2019?	phonebook. once every 6 months i seem to find one either sitting under or on top of my porch. i just recycle them.
2707	42597	19100	bs3th0	eoisybw	what is a product/service that you can't still believe exists in 2019?	"the doctor still has to use older ""digital"" technology to check my prostate. edit 1: my physician is a female edit 2: for those of you who are confused: > *a prostate examination also called a digital rectal exam (dre), is when a physician inserts his or her finger into your rectum to directly feel the prostate gland. *"
2708	42597	17770	bs3th0	eoir38d	what is a product/service that you can't still believe exists in 2019?	the [space jam website](https://www.spacejam.com/archive/spacejam/movie/jam.htm) is still up and running the way it was in 1996
2709	42597	455	bs3th0	eoiysn4	what is a product/service that you can't still believe exists in 2019?	telephone psychics
2710	42597	14122	bs3th0	eoj0ird	what is a product/service that you can't still believe exists in 2019?	the nes support phone line. nintendo still answers anyone who calls. the number is written on the back of the nes
