	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
1461	49357	903	bl2scw	emllm2k	"what screams ""i'm not a good person"" ?"	"""i'll be faithful once i put a ring on it"""
1462	49357	1202	bl2scw	emlqubd	"what screams ""i'm not a good person"" ?"	people who aren't able to be excited for you when you succeed, no matter how small the success; they always see other people's success as a threat to their own worth. then, they'll get upset if you don't celebrate for them. i had a best friend in hs (now an ex-bff) who yelled at me that i didn't deserve to get a flute solo in our marching band show because i was drum major. believe me, i didn't want it/ask for it--i have bad anxiety. anyways, what makes it worse was that she had a major solo (the whole ballad one year) every single year. she just didn't know how to celebrate anyone but herself.
1463	49357	2063	bl2scw	eml3pgj	"what screams ""i'm not a good person"" ?"	no awareness of their wrong doings and is non-trustworthy. seems like a no-brainer.
1464	49357	7128	bl2scw	emlbq5t	"what screams ""i'm not a good person"" ?"	queue jumping. those people cutting others off the line just because they think they should be first are spawns of tbe devil.
1465	49357	46265	bl2scw	emlbmvb	"what screams ""i'm not a good person"" ?"	disrespectful of peoples personal property in their home
1466	49357	8424	bl2scw	emlezr2	"what screams ""i'm not a good person"" ?"	someone who goes out of their way to insult/criticize anyone or for the smallest mistake, or inconsistency.
1467	49357	59215	bl2scw	eml6mma	"what screams ""i'm not a good person"" ?"	never accepting blame for anything
1468	49357	9869	bl2scw	emlcu73	"what screams ""i'm not a good person"" ?"	mocking people for liking unpopular but harmless things.
1469	49357	12708	bl2scw	emldc4g	"what screams ""i'm not a good person"" ?"	consistently talking shit behind peoples backs.
1470	49357	26649	bl2scw	eml857j	"what screams ""i'm not a good person"" ?"	laughing at/making fun of other people's interests and hobbies
1471	49357	31317	bl2scw	eml4l5t	"what screams ""i'm not a good person"" ?"	constantly telling people you are a good person.
1472	49357	12499	bl2scw	eml38ev	"what screams ""i'm not a good person"" ?"	stealing stuff, lying to people, avoiding your responsibilities and sticking someone else with the bill
1473	49357	11578	bl2scw	eml9sa5	"what screams ""i'm not a good person"" ?"	never paying debts, even small ones. if you borrow money, even a dollar, with the promise to pay back, do so.
1474	49357	18821	bl2scw	emld2g9	"what screams ""i'm not a good person"" ?"	talking shit about mutual friends when theyre not around. if theyll do that with your other friends, damn sure theyre doing it with you too.
1475	49357	8767	bl2scw	eml87a1	"what screams ""i'm not a good person"" ?"	not taking personal responsibility for your actions and purposefully withholding important information from someone for your own self preservation or selfish reasons.
1476	49357	16167	bl2scw	emlu3iv	"what screams ""i'm not a good person"" ?"	schrdinger's douchbebag: judging whether or not what you just said was a joke depending on the reaction of people around you.
1477	49357	4302	bl2scw	emlcmpq	"what screams ""i'm not a good person"" ?"	my first job was in retail, and i used to think the worst bottom of the pile people were the kind of ppl who would take a shit load of clothes from hangars and try them on and just leave a heap on the floor in the change room.
1478	49357	818	bl2scw	eml7jbx	"what screams ""i'm not a good person"" ?"	back-stabbing people but appears to be nice and helpful in your face.
1479	49357	25504	bl2scw	eml7ayc	"what screams ""i'm not a good person"" ?"	"being a dick to everyone else, then trying to excuse that behavior by saying ""i'm just brutally honest""."
1480	49357	9677	bl2scw	emlcigg	"what screams ""i'm not a good person"" ?"	people who proudly state that they are assholes and have no intentions to change for anyone. the world doesnt revolve around you, quit being a dick.
1481	49357	1746	bl2scw	emlm5ed	"what screams ""i'm not a good person"" ?"	leaving your shopping cart in a parking space
1482	49357	10865	bl2scw	eml407r	"what screams ""i'm not a good person"" ?"	"""i know this sounds manipulative and rude, but (manipulative statement)"" shit like that"
1483	49357	13698	bl2scw	eml38io	"what screams ""i'm not a good person"" ?"	littering.
1484	49357	9573	bl2scw	emlirok	"what screams ""i'm not a good person"" ?"	making fun of other peoples appearances, especially of things that arent easily, immediately fixable and cost money to do so (acne, crooked teeth, big noses and such.) edit: wow, my first silver! thank you so much! edit 2: gold too?? you guys are awesome!
1485	49357	8437	bl2scw	eml57ye	"what screams ""i'm not a good person"" ?"	treating wait staff badly. if they're willing to be rude to someone in public, i can only imagine the kinds of stuff they say in private
1486	49357	17825	bl2scw	eml6kbx	"what screams ""i'm not a good person"" ?"	"punching down, i.e. treating those ""below you"" badly (be that at work, service workers, children, etc.) because you perceive yourself as higher status."
1487	49357	9073	bl2scw	eml7mgs	"what screams ""i'm not a good person"" ?"	playing music audibly on public transport when others can hear.
