	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
4661	34909	1243	bp182w	enp2sbh	"what is something you do twice ""just to make sure"" although you perfectly know the first time was sufficient?"	i wear one size stronger contacts in my left eye compared to my right. everyday i open a new pair and grab one from the left box for my left eye, and one from the right box for my right eye. despite doing this every single morning and knowing im right, i absolutely have to check the small number on each and see that im right. ive worn contacts for 12 years and theyre never wrong but i cant let myself put them in without first checking.
4662	34909	6141	bp182w	ennao3y	"what is something you do twice ""just to make sure"" although you perfectly know the first time was sufficient?"	checking if i am in the right bus
4663	34909	11975	bp182w	ennubn9	"what is something you do twice ""just to make sure"" although you perfectly know the first time was sufficient?"	"that i'm on mute during a work conference call. i check that the mute icon is lit up, i say ""hello? hi guys, can you hear me?"" then when i receive no answer, i'm good. edit: thank you good stranger for the silver!"
4664	34909	27500	bp182w	ennm2mm	"what is something you do twice ""just to make sure"" although you perfectly know the first time was sufficient?"	clearing your calculator - c c c c c c c c
4665	34909	16564	bp182w	ennjf5y	"what is something you do twice ""just to make sure"" although you perfectly know the first time was sufficient?"	pull the trigger on my drill before actually using it.
4666	34909	14068	bp182w	ennfwgk	"what is something you do twice ""just to make sure"" although you perfectly know the first time was sufficient?"	check my phones volume level in public when i have headphones on.
4667	34909	29890	bp182w	ennlqn1	"what is something you do twice ""just to make sure"" although you perfectly know the first time was sufficient?"	checking my passport is in my bag before i travel, last trip i must have looked 4 more times despite knowing it was in there the first time.
4668	34909	7893	bp182w	ennd5wn	"what is something you do twice ""just to make sure"" although you perfectly know the first time was sufficient?"	check the time on my phone.
4669	34909	17835	bp182w	enn9ekx	"what is something you do twice ""just to make sure"" although you perfectly know the first time was sufficient?"	saving in a game.
4670	34909	12801	bp182w	ennf0v3	"what is something you do twice ""just to make sure"" although you perfectly know the first time was sufficient?"	clicking tongs.
4671	34909	12359	bp182w	ennfchh	"what is something you do twice ""just to make sure"" although you perfectly know the first time was sufficient?"	wipe my ass
4672	34909	12109	bp182w	enn9fhf	"what is something you do twice ""just to make sure"" although you perfectly know the first time was sufficient?"	check that i have my phone/wallet/keys every time i leave my house
