	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
5515	31987	14785	bkxl3u	emk4rdr	whats a skill that everyone should have?	basic first aid
5516	31987	12665	bkxl3u	emke67w	whats a skill that everyone should have?	knowing when it's better to keep one's mouth shut.
5517	31987	13232	bkxl3u	emk7eyz	whats a skill that everyone should have?	basic understanding of taxes and financials.
5518	31987	10082	bkxl3u	emke8bk	whats a skill that everyone should have?	learn how to read your paycheck. understand what taxes are taken out, what insurances are taken out, what you are getting paid for. and keep track of your hours or salary, make sure you are being paid what you should be.
5519	31987	9550	bkxl3u	emk9np1	whats a skill that everyone should have?	if parents can teach their kids critical thinking, cooking, basic economy and how to not be an asshole they'll do alright. the rest is just nice to have.
5520	31987	12066	bkxl3u	emka8do	whats a skill that everyone should have?	learn how to apologize. it's okay to be wrong sometimes, and a gesture to rectify the situation after saying sorry goes a long way.
5521	31987	9512	bkxl3u	emk85jy	whats a skill that everyone should have?	to listen before talking. i hate it when i'm about to explain something but someone interrupts me right before it. edit. talking too much is just as bad, create opportunities for others to respond.
5522	31987	11334	bkxl3u	emk6hdy	whats a skill that everyone should have?	learning how to learn. makes learning other things much easier.
5523	31987	22479	bkxl3u	emk5np5	whats a skill that everyone should have?	[deleted]
5524	31987	13498	bkxl3u	emk7am4	whats a skill that everyone should have?	being able to swim. you don't need to be any good at it but you should feel save around bodies of water
5525	31987	1312	bkxl3u	emk7paa	whats a skill that everyone should have?	laundry.
5526	31987	4585	bkxl3u	emk3t4b	whats a skill that everyone should have?	critical thinking. the ability to critically analyse a situation is imperative for navigating personal and professional relationships.
5527	31987	3048	bkxl3u	emkbzal	whats a skill that everyone should have?	time management **edit 1:** for few of those who want some tips about it. time management is basically prioritizing your work so that you can make most out of the fixed amount of time you have. here are few tips that i follow 1. every night create a list of work that needs to be done next day and order them in such a way that most important task are done first while maintaining a logical sequence of workflow. 2. at the end of the day check if you have done important things or not. 3. try to avoid procrastination, you have to do the work anyway. doing it in later point in time will only put you in stressful situation. 4. do some exercise or meditation, even simply walking can help a lot. 5. if you are unclear about what to do first today, just after waking up do the daily chores and take bath. it will really put you in a relaxed mood so you can think better. (it worked for me) 6. keep around 1 hour for yourself everyday to do things that you enjoy. after all we are humans not machines. **remember :** don't consider time as a resource which gets replenished after 24 hours, it is the only resource that you are dying for.
5528	31987	11882	bkxl3u	emk4z7h	whats a skill that everyone should have?	cooking
5529	31987	759	bkxl3u	emke4gt	whats a skill that everyone should have?	sewing. especially if you buy cheap clothes on the internet. just being able to re-attach buttons keeps you from throwing a shirt out when a few fall off. but i've even gone as far as to buy a sewing machine so i can tailor my own clothes to fit me, since slim fit shirts are hard to come by, and the ones i do find lack proper shoulder width. this has made owning clothing so much easier and less of a pain in the ass to try to buy.
5530	31987	1183	bkxl3u	emk3eob	whats a skill that everyone should have?	communication skills
5531	31987	24526	bkxl3u	emk71q7	whats a skill that everyone should have?	spatial awareness. don't stand in the middle of a sidewalk, right in front of a doorway, or leave your shopping cart blocking an entire aisle.
5532	31987	1123	bkxl3u	emket5z	whats a skill that everyone should have?	chewing with a closed mouth
