	submission score	comment score	submission id	comment id	title (string #1)	comment (string#2)
7450	21399	1529	bqx0lw	eo960ni	what's something you can't unsee once someone points it out?	the fake bird noises in golf coverage. they are all fake and constant.
7451	21399	862	bqx0lw	eo92e7x	what's something you can't unsee once someone points it out?	because bruno mars is so much shorter than mark ronson, in the uptown funk video they are never shown standing next to each other in the same frame. one is always sitting/leaning on a car.
7452	21399	3694	bqx0lw	eo9ajse	what's something you can't unsee once someone points it out?	every single medication commercial is slightly slowed down
7453	21399	14955	bqx0lw	eo8h9n1	what's something you can't unsee once someone points it out?	a dead pixel on a computer screen
7454	21399	7372	bqx0lw	eo92k3x	what's something you can't unsee once someone points it out?	[removed]
7455	21399	10672	bqx0lw	eo8r0h7	what's something you can't unsee once someone points it out?	in this case, more like unhear. breathing in songs. once you start paying attention to it, you cant hear anything else
7456	21399	7896	bqx0lw	eo8rnsv	what's something you can't unsee once someone points it out?	bodybuilders look like a normal guy coming out of a muscular guy's neck.
7457	21399	1628	bqx0lw	eo9b9ng	what's something you can't unsee once someone points it out?	kerning. my kids still curse me for explaining kerning to them. now every time they see a sign, they see bad letter spacing.
7458	21399	27991	bqx0lw	eo91qt2	what's something you can't unsee once someone points it out?	[removed]
7459	21399	6305	bqx0lw	eo8mv6g	what's something you can't unsee once someone points it out?	i meet this guy that was a huge conan the barbarian fan so he got a big conan tattoo on his arm, he was not happy with it, i couldn't see it but when he pointed it out, i could not unsee it, the tattoo artist did a bad job when shading so it looked like conan had one leg and a huge dick, laughed my ass off when i saw it and i feel sorry for the guy. &#x200b; edit: wow this got lots of attention, i wish i could share a photo but i meet him while he was talking to my tattoo artist before my appointment at the tattoo shop and i didn't want to be rude to him or the people working there so unfortunately i have no picture of it :/
7460	21399	2980	bqx0lw	eo8q73a	what's something you can't unsee once someone points it out?	in batman begins. when he head-butts falcons, something white bounces away from between them. i have analyzed it to death. is it a cotton ball? a ping pong ball? cocaine? what is it???? also the mole by christian bales right eye
7461	21399	4393	bqx0lw	eo8lbmj	what's something you can't unsee once someone points it out?	someones nervous tick during a presentation
7462	21399	13731	bqx0lw	eo8lndd	what's something you can't unsee once someone points it out?	the stormtrooper who bops his head in a new hope.
7463	21399	13316	bqx0lw	eo9287x	what's something you can't unsee once someone points it out?	[removed]
7464	21399	4439	bqx0lw	eo8lm13	what's something you can't unsee once someone points it out?	some sort of unique facial/head feature of another person. take ears for example. i was watching baseball the other day and my so pointed out the pitcher's ears seemed to stick straight out. for the rest of the game, all i noticed were his flapping wing ears.
7465	21399	9869	bqx0lw	eo8pexv	what's something you can't unsee once someone points it out?	if you go to the movie theater, theres a little green laser dot on the screen that i think is used to line up the projector with the screen. its really tiny, but once you notice it you wont stop looking at it edit: i am sorry
7466	21399	10947	bqx0lw	eo8s1nb	what's something you can't unsee once someone points it out?	"some guy was in a bathroom stall at the movie theater while i was pissing at the urinal. i guess he didn't know i was there. he starts singing away to himself, to the tune of hall & oats, ""because your piss, your piss, is on my wrist. because your piss is on my wrist. when i turn out the lights!"" i burst out laughing. now i can't hear that song for the rest of my life without singing that dude's alternate lyrics."
7467	21399	1207	bqx0lw	eo98ak5	what's something you can't unsee once someone points it out?	in super mario bros for the nes the clouds are the same graphic as the bushes just a different color.
7468	21399	3363	bqx0lw	eo8m7zb	what's something you can't unsee once someone points it out?	just how many films made the past 15 years or so all use orange and teal as their default colour scheme for scenes.
7469	21399	918	bqx0lw	eo9c5tt	what's something you can't unsee once someone points it out?	when the sound of a movie is slightly off-sync with the picture.
7470	21399	494	bqx0lw	eo93oy1	what's something you can't unsee once someone points it out?	back when everyone loves raymond was popular a friend of mine said that every episode was just ray doing something stupid and then his wife would yell at him. i stopped watching it shortly after. same thing happened with home improvement.
7471	21399	2321	bqx0lw	eo8n4w1	what's something you can't unsee once someone points it out?	dr pepper is spelled without a period after dr.
7472	21399	7711	bqx0lw	eo97ilg	what's something you can't unsee once someone points it out?	the wilhelm scream in movies [the scream! ](https://youtu.be/cdbysoeasio) edit: i also realize this is a sound, not something you see. however, i cant watch someone fall off something in a movie and not expect that scream so thats why i thought of it.
7473	21399	8921	bqx0lw	eo8m0gu	what's something you can't unsee once someone points it out?	brie larson translates to cheese theft
7474	21399	2325	bqx0lw	eo9b583	what's something you can't unsee once someone points it out?	once you learn how to read, you can't stop.
7475	21399	696	bqx0lw	eo95bja	what's something you can't unsee once someone points it out?	"more of a taste thing. i enjoy not your father's root beer, i think it tastes good. &#x200b; i used to think it tasted amazing until my wife tried a sip and said ""eh, i don't like the after taste."" &#x200b; ""there is no after taste weirdo"" \*sip\* ""fuck."" &#x200b; now i taste a weird after taste, not enough to make the drink bad but it went from 9/10 to like 7/10 edit : gotta love complaining about having a product ruined or worsened and now everyone is sharing their experiences and i have to live in constant unending terror of all the things that can/will be ruined for me now. thanks reddit <3 &#x200b; edit 2 : gave in and ran to the store and grabbed some a&w root beer and it fucking tastes weird. like a more minty pepto bismol. thank god i am a crazy person and like pepto's taste but it doesn't taste like root beer and now i don't remember what root beer tasted like. my whole life has been a lie. i hate all of you for doing this. you are monsters!"
7476	21399	438	bqx0lw	eo8v8v4	what's something you can't unsee once someone points it out?	the twat in weightwatchers when they rebranded. whenever the letters ogc get together and look like a man holding his penis.
7477	21399	893	bqx0lw	eo8xk4i	what's something you can't unsee once someone points it out?	kim possible's mouth looks like a mustache.
7478	21399	9630	bqx0lw	eo8hyzw	what's something you can't unsee once someone points it out?	tom cruise's middle tooth. edit: ooooo. shiny silver. thanks!
7479	21399	4861	bqx0lw	eo8mzk8	what's something you can't unsee once someone points it out?	the face plates on outlets and light switch covers if installed by a professional will have the slots in the screws vertical and aligned. they call it squaring up. if they're not either it was installed by an amateur or someone took it off to paint or something.
7480	21399	4524	bqx0lw	eo8l9bj	what's something you can't unsee once someone points it out?	small mess ups in movies: a boom microphone that made it into the shot, the shadow of the helicopter that the camera is on, a car in the background of a movie that takes place way before cars existed, etc.
7481	21399	2705	bqx0lw	eo8iu8b	what's something you can't unsee once someone points it out?	emergency exit signs in a cinema. sorry.
7482	21399	1261	bqx0lw	eo8mcq4	what's something you can't unsee once someone points it out?	when i look at newer toyota trucks with the trd (toyota racing development), i see the word turd. i can't help it. edit: i love toyotas and drive one myself, but if i got a newer truck, i would scrape off the trd sticker.
7483	21399	2722	bqx0lw	eo8plf6	what's something you can't unsee once someone points it out?	my mom said that these kiwis we bought looked like old man balls i can never eat them again
7484	21399	237	bqx0lw	eo91rtf	what's something you can't unsee once someone points it out?	"the word fridge has a ""d"" in it but not the word refrigerator"
7485	21399	340	bqx0lw	eo9jrgw	what's something you can't unsee once someone points it out?	the amount of times someone says um or like while speaking. its hard not to count or focus on it especially when the subject matter isnt very interesting.
7486	21399	622	bqx0lw	eo8yjda	what's something you can't unsee once someone points it out?	a small dent in you car, usually on the door. you can't spot it, but if someone mentions it, you can't unsee it.
7487	21399	1444	bqx0lw	eo8nhd0	what's something you can't unsee once someone points it out?	the little dah! that voldemort [does at 1:12 in this video when invading harrys mind in the order of the phoenix](https://youtu.be/oqisw4ndhva?t=70)
7488	21399	1014	bqx0lw	eo93f7j	what's something you can't unsee once someone points it out?	that coffee cups (particularly the styrofoam kind you'd get coffee to go in) in movies and television are always empty and because of that the actors flop and fling the damn things around so much they'd be getting coffee everywhere if there was actually coffee in them. it's so minor but now that i know i notice it and it's super annoying. much in the same way it's annoying how guns can shoot like 50 bullets when they clearly have a magazine that tops holds maybe 10 bullets.
7489	21399	2697	bqx0lw	eo934e3	what's something you can't unsee once someone points it out?	-4 -looks like a guy shooting poop out his ass. edit: as per standard reddetiquette, thanks for the silver kind stranger! glad to hear i made peoples day!
7490	21399	203	bqx0lw	eo9pg00	what's something you can't unsee once someone points it out?	https://www.mediaite.com/tv/hilarious-patton-oswalt-reveals-strange-prank-he-pulled-in-old-king-of-queens-episode/ patton oswalt stood completely still for a whole scene and no one seemed to notice
7491	21399	1039	bqx0lw	eo8jdk2	what's something you can't unsee once someone points it out?	a lot of horror films use the dies irae in the background of an ominous scene. its usually intended for the mass of the dead. [link](https://youtu.be/zv60qfhhki0) source: learned about this in my film music class last term. edit: technically my answer is hear. sorry!
7492	21399	556	bqx0lw	eo8mn6p	what's something you can't unsee once someone points it out?	colonel sander's bowtie looks like his stick figure body.
7493	21399	535	bqx0lw	eo8kn80	what's something you can't unsee once someone points it out?	eyebrows.
7494	21399	450	bqx0lw	eo8y5j3	what's something you can't unsee once someone points it out?	your glasses frames once someone asks if you can see them.
7495	21399	802	bqx0lw	eo92w7s	what's something you can't unsee once someone points it out?	"[pierce brosnin's ""long mouth"" on the cover of the golden eye 007 game on n64](https://i.imgur.com/5i4eh4a.jpg)."
7496	21399	138	bqx0lw	eo926bg	what's something you can't unsee once someone points it out?	the hand on the velociraptors tail keeping it in balance in the first jurassic park movie
7497	21399	362	bqx0lw	eo8nvqq	what's something you can't unsee once someone points it out?	"this is more of a once you hear it thing but at the 6 minute mark of ""right in two"" by tool the guitar sounds like timmy from south park saying his name."
7498	21399	1516	bqx0lw	eo8ltca	what's something you can't unsee once someone points it out?	nipples line up with the inside of your ears
7499	21399	189	bqx0lw	eo8rkzx	what's something you can't unsee once someone points it out?	the vans logo looks like the squareroot of the answer
7500	21399	183	bqx0lw	eo8luuy	what's something you can't unsee once someone points it out?	[removed]
7501	21399	251	bqx0lw	eo936vz	what's something you can't unsee once someone points it out?	shannen dohertys eyes. they are not level. at all. [heres pictures](https://www.google.com/search?q=shannen%20doherty%20eyes)
7502	21399	351	bqx0lw	eo8twd7	what's something you can't unsee once someone points it out?	troy aikman is caucasian jay-z.
7503	21399	54	bqx0lw	eo9srur	what's something you can't unsee once someone points it out?	they remove the headrests when filming a scene inside a car. i notice it all the time now.
7504	21399	1626	bqx0lw	eo8jqk3	what's something you can't unsee once someone points it out?	ill add a couple: a womans boobs and bellybutton looks like eyes and a surprised mouth. (welcome to my hell) people dont drive down the road constantly moving their steering wheel back and forth, drives me crazy when i see it in movies/tv
7505	21399	214	bqx0lw	eo96h35	what's something you can't unsee once someone points it out?	[bad kerning.](https://imgs.xkcd.com/comics/kerning.png)
7506	21399	1346	bqx0lw	eo8i4d9	what's something you can't unsee once someone points it out?	therapist = the rapist
7507	21399	97	bqx0lw	eo8n016	what's something you can't unsee once someone points it out?	how you walk
7508	21399	344	bqx0lw	eo8h4re	what's something you can't unsee once someone points it out?	[deleted]
7509	21399	85	bqx0lw	eo9mhhx	what's something you can't unsee once someone points it out?	every magic: the gathering card has a pen mark on its back near the bottom right because of a printing error that was never corrected. [https://i.imgur.com/nk4l4tg.jpg](https://i.imgur.com/nk4l4tg.jpg)
7510	21399	219	bqx0lw	eo92f1g	what's something you can't unsee once someone points it out?	that sansa stark really looks like boy george.
7511	21399	1426	bqx0lw	eo8gyck	what's something you can't unsee once someone points it out?	the arrow in between the e and the x on the fedex logo
7512	21399	78	bqx0lw	eo97txz	what's something you can't unsee once someone points it out?	[hostile design](https://en.m.wikipedia.org/wiki/hostile_architecture) in urban environments. once you see it you start noticing it everywhere. was first pointed out to be by roman mars of the 99% invisible podcast  episode [here](https://99percentinvisible.org/episode/unpleasant-design-hostile-urban-architecture/) for those curious.
7513	21399	114	bqx0lw	eo933kr	what's something you can't unsee once someone points it out?	there's a scene in the titanic where jack and rose are running from the asshole with a gun (can't remember his name sksjsj), and in one of the shots where they run through a doorway you can see one of the set lights in the final cut through a glass window - you'll look for it each time
7514	21399	37	bqx0lw	eo9705r	what's something you can't unsee once someone points it out?	not exactly *seeing,* but if you really want to screw with an english major, point out to them that you can sing almost all of emily dickinson's poems to the tune of the yellow rose of texas. the damage is permanent.
7515	21399	100	bqx0lw	eo8uyi0	what's something you can't unsee once someone points it out?	resident evil 6 logo = giraffe blowjob.
7516	21399	916	bqx0lw	eo8mj36	what's something you can't unsee once someone points it out?	& looks like [a guy dragging his ass across the floor](https://i.imgur.com/mha1lps.jpg) the word bed kinda looks like a bed. the word boob looks like boobs from various povs, b from the top, oo from the front, and b from the side.
7517	21399	91	bqx0lw	eo9ridm	what's something you can't unsee once someone points it out?	there's a moment pulp fiction's restaurant scene where [john travolta briefly touches his nose](http://i.imgur.com/hsqymq6.gifv). the lighting thereafter makes it look like he permanently bent his nose out of shape for the rest of the scene.
7518	21399	34	bqx0lw	eo91fh8	what's something you can't unsee once someone points it out?	this sculpture outside of my college library looks like two penguins having sex. &#x200b; [https://www.sculpture.org/portfolio/sculpture\_info.php?sculpture\_id=1011744](https://www.sculpture.org/portfolio/sculpture_info.php?sculpture_id=1011744)
7519	21399	183	bqx0lw	eo99x25	what's something you can't unsee once someone points it out?	[deleted]
7520	21399	59	bqx0lw	eo9rgqu	what's something you can't unsee once someone points it out?	i once listened to a podcast where they explained the sound from these high budget nature documentaries is implied to be but not actually diegetic. as in, the sound isn't actually the sound that the animals etc are making. that sound is added in post. all those rustling trees and vocalisations are recorded before or after or might even be from animals in captivity, and are put onto the scene. part of this makes sense. you can't record sound with clarity underwater, and you couldn't hear anything in these long shots in real life. once you know this, you will definitely notice. are those animals vocalising too often? why is that tree making so much noise? how did they decide what sound this fish was going to make when it moves? you realise this is as much a constructed experience as any other film.
7521	21399	53	bqx0lw	eo98eb8	what's something you can't unsee once someone points it out?	a man in a ghille suit
7522	21399	306	bqx0lw	eo8ulmt	what's something you can't unsee once someone points it out?	if you list all of the months in order with just the first letter of the month, the name jason is written in there. j f m a m j **j a s o n** d
7523	21399	26	bqx0lw	eo91yfi	what's something you can't unsee once someone points it out?	ever since i heard about the unspoken plan guarantee on tv tropes, i can't help thinking about it anytime it comes up. basically, if a plan is explained to the audience it will probably go bad. if it's not explained, chances are it will work.
7524	21399	28	bqx0lw	eo94vca	what's something you can't unsee once someone points it out?	most people wouldn't be as attractive without hair.
7525	21399	362	bqx0lw	eo8ly6b	what's something you can't unsee once someone points it out?	the [bear in the toblerone logo](https://imgur.com/a/gszqacm).
7526	21399	51	bqx0lw	eo99j7h	what's something you can't unsee once someone points it out?	a cat's butthole. yep, that little thing never stops staring back at me.
